50,40000000,raybot/thruster_4,6.540950310540249e-12
50,150000000,raybot/thruster_4,4.4489744354348195e-10
50,150000000,raybot/thruster_4,1.2592971578816814e-09
50,260000000,raybot/thruster_4,1.9737295004014206e-09
50,260000000,raybot/thruster_4,1.0000340247485567e-09
50,370000000,raybot/thruster_4,-3.448345977251716e-10
50,370000000,raybot/thruster_4,-2.7200581607079672e-09
50,370000000,raybot/thruster_4,-4.9243395175555675e-09
50,480000000,raybot/thruster_4,-4.2146231370557854e-09
50,480000000,raybot/thruster_4,-1.6191487208108815e-09
50,590000000,raybot/thruster_4,3.1055335216197838e-12
50,590000000,raybot/thruster_4,1.0784930301698455e-09
50,700000000,raybot/thruster_4,1.9580014058779778e-09
50,700000000,raybot/thruster_4,1.4740187800123477e-09
50,810000000,raybot/thruster_4,1.6565318012106405e-10
50,810000000,raybot/thruster_4,-6.102788611170311e-10
50,920000000,raybot/thruster_4,-2.0056016422498536e-09
50,920000000,raybot/thruster_4,-2.599011314181765e-09
50,920000000,raybot/thruster_4,-2.1991588865971914e-09
51,30000000,raybot/thruster_4,-2.9735387273318485e-10
51,30000000,raybot/thruster_4,-4.054762811276083e-10
51,140000000,raybot/thruster_4,-2.2866715230136716e-10
51,140000000,raybot/thruster_4,-1.7269141281707083e-09
51,240000000,raybot/thruster_4,-3.3128486631693243e-09
51,240000000,raybot/thruster_4,-3.571358924708722e-09
51,350000000,raybot/thruster_4,-3.6002033912361623e-09
51,350000000,raybot/thruster_4,-2.761166399115911e-09
51,460000000,raybot/thruster_4,-2.2905598886823994e-09
51,460000000,raybot/thruster_4,-1.0862628250580424e-09
51,570000000,raybot/thruster_4,-8.371802381178214e-10
51,570000000,raybot/thruster_4,-2.4592894686338322e-09
51,570000000,raybot/thruster_4,-3.8434638136003356e-09
51,680000000,raybot/thruster_4,-4.0254764393946414e-09
51,680000000,raybot/thruster_4,-5.794093777412706e-09
51,780000000,raybot/thruster_4,-5.550762118428682e-09
51,780000000,raybot/thruster_4,-4.6813616999668335e-09
51,890000000,raybot/thruster_4,-3.2513008436153063e-09
51,890000000,raybot/thruster_4,-1.6373943520053946e-09
51,990000000,raybot/thruster_4,-1.7016025043307936e-09
51,990000000,raybot/thruster_4,-3.1175033514432187e-09
52,90000000,raybot/thruster_4,-5.42954446155869e-09
52,90000000,raybot/thruster_4,-6.107483655022604e-09
52,190000000,raybot/thruster_4,-4.361540925250444e-09
52,190000000,raybot/thruster_4,-1.8212629157338106e-09
52,300000000,raybot/thruster_4,-1.0236196773374318e-09
52,300000000,raybot/thruster_4,-1.4749564569246035e-09
52,410000000,raybot/thruster_4,-4.832173325885624e-09
52,410000000,raybot/thruster_4,-4.79115945382812e-09
52,520000000,raybot/thruster_4,-1.8853859200330246e-09
52,520000000,raybot/thruster_4,-1.8194986542681965e-09
52,520000000,raybot/thruster_4,-1.7226023888977536e-09
52,630000000,raybot/thruster_4,-2.106509518340162e-09
52,630000000,raybot/thruster_4,-1.1142449331504585e-09
52,740000000,raybot/thruster_4,-1.423661481825558e-09
52,740000000,raybot/thruster_4,-2.1860331985520724e-09
52,850000000,raybot/thruster_4,-3.0944501880057394e-10
52,850000000,raybot/thruster_4,-1.328609587639726e-09
52,960000000,raybot/thruster_4,-2.954545971815154e-09
52,960000000,raybot/thruster_4,-1.2899278710998062e-09
53,70000000,raybot/thruster_4,3.878094518393385e-10
53,70000000,raybot/thruster_4,6.06049943475655e-10
53,70000000,raybot/thruster_4,4.8616754781543297e-11
53,180000000,raybot/thruster_4,-1.2002112126252913e-11
53,180000000,raybot/thruster_4,-4.5476707172385834e-09
53,290000000,raybot/thruster_4,-5.738287748128618e-09
53,290000000,raybot/thruster_4,-3.497115978752852e-09
53,390000000,raybot/thruster_4,-4.452091779634619e-09
53,390000000,raybot/thruster_4,-2.4261928901193164e-09
53,500000000,raybot/thruster_4,3.976621317955729e-13
53,500000000,raybot/thruster_4,1.7976115333509138e-10
53,610000000,raybot/thruster_4,-1.3334095024769763e-09
53,610000000,raybot/thruster_4,-5.963855331179497e-09
53,720000000,raybot/thruster_4,-8.03982270696252e-09
53,720000000,raybot/thruster_4,-7.04978406769891e-09
53,720000000,raybot/thruster_4,-5.2463222613063865e-09
53,830000000,raybot/thruster_4,-4.456561101262258e-09
53,830000000,raybot/thruster_4,-4.168648294778619e-09
53,940000000,raybot/thruster_4,-7.587338737410465e-09
53,940000000,raybot/thruster_4,-1.1431086393274262e-08
54,50000000,raybot/thruster_4,-1.3589474594500745e-08
54,50000000,raybot/thruster_4,-1.2537188383167206e-08
54,160000000,raybot/thruster_4,-1.0475621840842783e-08
54,160000000,raybot/thruster_4,-1.0091246913902208e-08
54,260000000,raybot/thruster_4,-1.0031670695227149e-08
54,260000000,raybot/thruster_4,-8.920523959677349e-09
54,370000000,raybot/thruster_4,-8.563716748107895e-09
54,370000000,raybot/thruster_4,-1.0497359155738924e-08
54,370000000,raybot/thruster_4,-1.2774110188103036e-08
54,480000000,raybot/thruster_4,-1.314367598741137e-08
54,480000000,raybot/thruster_4,-1.101954432088148e-08
54,590000000,raybot/thruster_4,-9.644147217739311e-09
54,590000000,raybot/thruster_4,-8.076358378966525e-09
54,690000000,raybot/thruster_4,-7.466771688651155e-09
54,690000000,raybot/thruster_4,-7.691835198232453e-09
54,800000000,raybot/thruster_4,-8.130768307515046e-09
54,800000000,raybot/thruster_4,-9.356366782400274e-09
54,910000000,raybot/thruster_4,-9.39932425885421e-09
54,910000000,raybot/thruster_4,-6.045447037940791e-09
54,910000000,raybot/thruster_4,-4.712140180862171e-09
55,20000000,raybot/thruster_4,-3.86377172209419e-09
55,20000000,raybot/thruster_4,-2.7453889001669633e-09
55,120000000,raybot/thruster_4,-2.757871646038154e-10
55,120000000,raybot/thruster_4,-3.567487269112477e-10
55,230000000,raybot/thruster_4,5.897440363320397e-10
55,230000000,raybot/thruster_4,3.5839841749422814e-12
55,330000000,raybot/thruster_4,-1.5789356913862908e-09
55,330000000,raybot/thruster_4,-1.9340207131433636e-09
55,440000000,raybot/thruster_4,1.8461768764714508e-10
55,440000000,raybot/thruster_4,2.0849578442046162e-09
55,550000000,raybot/thruster_4,5.849537024679923e-09
55,550000000,raybot/thruster_4,3.100639091088519e-09
55,650000000,raybot/thruster_4,-2.57000796681666e-11
55,650000000,raybot/thruster_4,-1.6152392880606377e-09
55,750000000,raybot/thruster_4,-4.357205744769471e-09
55,750000000,raybot/thruster_4,-3.1807043858534142e-09
55,850000000,raybot/thruster_4,3.004659983314735e-10
55,850000000,raybot/thruster_4,3.708650415865652e-09
55,960000000,raybot/thruster_4,2.6894846207403006e-09
55,960000000,raybot/thruster_4,-8.078593557170779e-10
56,70000000,raybot/thruster_4,-5.9082801631414455e-09
56,70000000,raybot/thruster_4,-1.1997532154361725e-08
56,70000000,raybot/thruster_4,-1.2130087378986269e-08
56,180000000,raybot/thruster_4,-9.76186683352952e-09
56,180000000,raybot/thruster_4,-8.205392981595813e-09
56,280000000,raybot/thruster_4,-5.2679737570082285e-09
56,280000000,raybot/thruster_4,-8.792105573102898e-09
56,380000000,raybot/thruster_4,-1.501342856474849e-08
56,380000000,raybot/thruster_4,-1.852013229598393e-08
56,480000000,raybot/thruster_4,-1.981672173345408e-08
56,480000000,raybot/thruster_4,-1.9565676586877535e-08
56,580000000,raybot/thruster_4,-1.9577209020581737e-08
56,580000000,raybot/thruster_4,-1.913885848582059e-08
56,680000000,raybot/thruster_4,-2.2539349751527818e-08
56,680000000,raybot/thruster_4,-2.284305481483895e-08
56,780000000,raybot/thruster_4,-2.469093310337016e-08
56,780000000,raybot/thruster_4,-2.356607898675284e-08
56,880000000,raybot/thruster_4,-2.1445109598720348e-08
56,880000000,raybot/thruster_4,-2.050314059938934e-08
56,980000000,raybot/thruster_4,-2.5192077312611968e-08
56,980000000,raybot/thruster_4,-2.8893726971295337e-08
57,90000000,raybot/thruster_4,-2.9505892141596842e-08
57,90000000,raybot/thruster_4,-2.3296346583231812e-08
57,190000000,raybot/thruster_4,-1.7147769004569066e-08
57,190000000,raybot/thruster_4,-1.284028033096984e-08
57,290000000,raybot/thruster_4,-1.2190500559539669e-08
57,290000000,raybot/thruster_4,-1.4867822156120281e-08
57,390000000,raybot/thruster_4,-1.7417867426388952e-08
57,390000000,raybot/thruster_4,-1.9314071631807192e-08
57,490000000,raybot/thruster_4,-1.500963384590868e-08
57,490000000,raybot/thruster_4,-7.71019866888368e-09
57,600000000,raybot/thruster_4,-5.806693728914237e-09
57,600000000,raybot/thruster_4,-5.098727761073988e-09
57,700000000,raybot/thruster_4,-2.279069881383627e-09
57,700000000,raybot/thruster_4,1.1185330857587797e-09
57,800000000,raybot/thruster_4,4.87582011407447e-09
57,800000000,raybot/thruster_4,2.7759915706533327e-09
57,900000000,raybot/thruster_4,5.71887728556519e-09
57,900000000,raybot/thruster_4,4.743964502457627e-09
58,10000000,raybot/thruster_4,4.706172173701947e-09
58,10000000,raybot/thruster_4,1.0329961424051282e-08
58,110000000,raybot/thruster_4,1.1885382446969029e-08
58,110000000,raybot/thruster_4,5.435243824190906e-09
58,210000000,raybot/thruster_4,-4.196394689330078e-11
58,210000000,raybot/thruster_4,-3.974888379117302e-12
58,310000000,raybot/thruster_4,1.0028011586516858e-08
58,310000000,raybot/thruster_4,1.9628277941157827e-08
58,310000000,raybot/thruster_4,1.880606224658992e-08
58,420000000,raybot/thruster_4,7.378643567193296e-09
58,420000000,raybot/thruster_4,-8.359407613038927e-10
58,530000000,raybot/thruster_4,-4.5929784848711254e-09
58,530000000,raybot/thruster_4,-5.058769252345853e-09
58,630000000,raybot/thruster_4,-5.940310178190893e-09
58,630000000,raybot/thruster_4,-2.6449745943401387e-09
58,740000000,raybot/thruster_4,-4.0737109017628425e-11
58,740000000,raybot/thruster_4,-1.359953775132523e-09
58,850000000,raybot/thruster_4,-5.636686958635632e-09
58,850000000,raybot/thruster_4,-1.591471468331699e-08
58,960000000,raybot/thruster_4,-2.1151355059916698e-08
58,960000000,raybot/thruster_4,-2.6317871366633268e-08
59,60000000,raybot/thruster_4,-2.996977538747075e-08
59,60000000,raybot/thruster_4,-2.5667716726982846e-08
59,160000000,raybot/thruster_4,-3.1789179251113514e-08
59,160000000,raybot/thruster_4,-3.6578267342362254e-08
59,160000000,raybot/thruster_4,-3.790239335718336e-08
59,270000000,raybot/thruster_4,-4.468437454692774e-08
59,270000000,raybot/thruster_4,-4.7206033820545817e-08
59,370000000,raybot/thruster_4,-4.078414382880654e-08
59,370000000,raybot/thruster_4,-3.755835579970269e-08
59,480000000,raybot/thruster_4,-4.9006902116678304e-08
59,480000000,raybot/thruster_4,-4.918775854048976e-08
59,590000000,raybot/thruster_4,-4.707466034594007e-08
59,590000000,raybot/thruster_4,-5.226933880965961e-08
59,690000000,raybot/thruster_4,-5.542424383302825e-08
59,690000000,raybot/thruster_4,-5.0788802741205844e-08
59,800000000,raybot/thruster_4,-3.8080491954677754e-08
59,800000000,raybot/thruster_4,-2.6227531285039575e-08
59,900000000,raybot/thruster_4,-2.0029760372709526e-08
59,900000000,raybot/thruster_4,-2.800230199082276e-08
60,0,raybot/thruster_4,-3.373864018685822e-08
60,0,raybot/thruster_4,-2.7207984516325277e-08
60,100000000,raybot/thruster_4,-2.052410760811455e-08
60,100000000,raybot/thruster_4,-1.799592172372527e-08
60,200000000,raybot/thruster_4,-1.0014648194818558e-08
60,200000000,raybot/thruster_4,-2.8564592725437348e-09
60,310000000,raybot/thruster_4,3.1497828464949234e-09
60,310000000,raybot/thruster_4,8.41931344037381e-09
60,410000000,raybot/thruster_4,4.7905849454415935e-09
60,410000000,raybot/thruster_4,6.3015192094048605e-09
60,510000000,raybot/thruster_4,1.5832262615254466e-09
60,510000000,raybot/thruster_4,1.1222932635063778e-08
60,510000000,raybot/thruster_4,1.7546736229833652e-08
60,620000000,raybot/thruster_4,3.35786231497348e-08
60,620000000,raybot/thruster_4,4.761565239092514e-08
60,720000000,raybot/thruster_4,3.2344097509662414e-08
60,720000000,raybot/thruster_4,1.7419848814880782e-08
60,820000000,raybot/thruster_4,2.9051662881765387e-08
60,920000000,raybot/thruster_4,3.936402448206629e-08
60,920000000,raybot/thruster_4,5.156996899039023e-08
60,920000000,raybot/thruster_4,3.916188770526112e-08
61,20000000,raybot/thruster_4,1.5420975785771704e-08
61,20000000,raybot/thruster_4,8.707852822299094e-09
61,120000000,raybot/thruster_4,1.9231978920452406e-08
61,120000000,raybot/thruster_4,2.1392619802834268e-08
61,220000000,raybot/thruster_4,2.182389503236821e-08
61,220000000,raybot/thruster_4,9.544790285375314e-09
61,330000000,raybot/thruster_4,-1.42188081630676e-09
61,330000000,raybot/thruster_4,-7.999325156514874e-09
61,430000000,raybot/thruster_4,-2.0877672861846615e-08
61,430000000,raybot/thruster_4,-2.7020138616773152e-08
61,540000000,raybot/thruster_4,-2.50765304014436e-08
61,540000000,raybot/thruster_4,-3.3560995050971717e-08
61,650000000,raybot/thruster_4,-3.2339548448700357e-08
61,650000000,raybot/thruster_4,-4.419177939010509e-08
61,750000000,raybot/thruster_4,-6.333173549871912e-08
61,750000000,raybot/thruster_4,-6.91713745868303e-08
61,850000000,raybot/thruster_4,-8.001018311374766e-08
61,850000000,raybot/thruster_4,-7.877242206184693e-08
61,960000000,raybot/thruster_4,-6.649155901967353e-08
61,960000000,raybot/thruster_4,-7.48736024568908e-08
62,60000000,raybot/thruster_4,-8.425638423851455e-08
62,60000000,raybot/thruster_4,-9.126324855074763e-08
62,170000000,raybot/thruster_4,-8.514092425270385e-08
62,170000000,raybot/thruster_4,-7.370673333601049e-08
62,170000000,raybot/thruster_4,-7.893990822937257e-08
62,270000000,raybot/thruster_4,-1.0408871182175407e-07
62,370000000,raybot/thruster_4,-1.0490619227876738e-07
62,370000000,raybot/thruster_4,-9.229973205852298e-08
62,470000000,raybot/thruster_4,-6.792093672072007e-08
62,470000000,raybot/thruster_4,-4.581409873915861e-08
62,570000000,raybot/thruster_4,-4.414901378961754e-08
62,570000000,raybot/thruster_4,-4.606116279879699e-08
62,570000000,raybot/thruster_4,-4.352421458889757e-08
62,680000000,raybot/thruster_4,-4.5304517729649536e-08
62,680000000,raybot/thruster_4,-3.118529430921135e-08
62,780000000,raybot/thruster_4,-8.30731417529478e-09
62,780000000,raybot/thruster_4,8.19885828140648e-09
62,890000000,raybot/thruster_4,3.182314297293882e-08
62,890000000,raybot/thruster_4,3.4362386468217814e-08
63,0,raybot/thruster_4,1.6683017800090348e-08
63,0,raybot/thruster_4,2.6405553290853083e-08
63,110000000,raybot/thruster_4,4.3650166746970984e-08
63,110000000,raybot/thruster_4,5.177253700951129e-08
63,210000000,raybot/thruster_4,7.36950585334148e-08
63,210000000,raybot/thruster_4,7.308558370161992e-08
63,310000000,raybot/thruster_4,7.727544395821107e-08
63,310000000,raybot/thruster_4,8.537016372238677e-08
63,310000000,raybot/thruster_4,9.150523303066889e-08
63,420000000,raybot/thruster_4,8.5365578476015e-08
63,420000000,raybot/thruster_4,8.96291516687232e-08
63,520000000,raybot/thruster_4,8.147593878222738e-08
63,620000000,raybot/thruster_4,7.853223052907625e-08
63,620000000,raybot/thruster_4,6.780694770805144e-08
63,720000000,raybot/thruster_4,4.4939615850714454e-08
63,720000000,raybot/thruster_4,5.0387985712384004e-08
63,820000000,raybot/thruster_4,6.885446926436296e-08
63,820000000,raybot/thruster_4,6.405876992850943e-08
63,920000000,raybot/thruster_4,3.281201082185345e-08
63,920000000,raybot/thruster_4,-2.9228903643746814e-12
64,20000000,raybot/thruster_4,-1.0174703649958984e-08
64,20000000,raybot/thruster_4,-1.3546093210964917e-08
64,20000000,raybot/thruster_4,-3.386808833879965e-08
64,120000000,raybot/thruster_4,-5.179281908935299e-08
64,220000000,raybot/thruster_4,-4.829378781275947e-08
64,220000000,raybot/thruster_4,-5.847902399467773e-08
64,320000000,raybot/thruster_4,-6.607665864793724e-08
64,320000000,raybot/thruster_4,-9.968447305252457e-08
64,320000000,raybot/thruster_4,-1.0458367778953971e-07
64,420000000,raybot/thruster_4,-1.316089047131343e-07
64,520000000,raybot/thruster_4,-1.4474527604161604e-07
64,520000000,raybot/thruster_4,-1.3363207516564804e-07
64,520000000,raybot/thruster_4,-1.5915663903136294e-07
64,620000000,raybot/thruster_4,-1.7120860365694634e-07
64,720000000,raybot/thruster_4,-1.6217598209544438e-07
64,720000000,raybot/thruster_4,-1.6925784878544761e-07
64,820000000,raybot/thruster_4,-1.6089575870717278e-07
64,820000000,raybot/thruster_4,-1.4630614428562153e-07
64,820000000,raybot/thruster_4,-1.545600789997517e-07
64,930000000,raybot/thruster_4,-1.6116509283146696e-07
64,930000000,raybot/thruster_4,-1.4011930672654384e-07
65,40000000,raybot/thruster_4,-1.1695443924878325e-07
65,40000000,raybot/thruster_4,-1.2746327277157593e-07
