29,710000000,world,raybot/base_link,8.710852489827839e-06,-5.266010619454726e-09,-2.5696822732885933,-4.6413607338345375e-10,-1.8577029027341998e-09,-1.0802909273860922e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210846709829782e-05,-1.411739146159851e-08,-0.2444820505257439,-9.490694705285447e-09,2.310225382072222e-08,4.152135828416647e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,760000000,world,raybot/base_link,1.0128049636877648e-05,-5.8808889701822375e-09,-2.5819776394805882,-6.972914896008229e-10,-1.0948191879696135e-09,-9.27129271355225e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5382281679167867e-05,-1.0925984265778163e-08,-0.24684564351221516,-8.483965211454298e-09,3.402454317333919e-08,7.449406893387298e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,810000000,world,raybot/base_link,1.1065789812936132e-05,-6.287834972248317e-09,-2.5943769984282268,-8.262700489432626e-10,-1.7989064337319435e-10,-6.918501557312948e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3640292559736446e-05,-6.045298935601955e-09,-0.2482522625606872,-2.3811626187919695e-09,3.8208700012898464e-08,1.0685832589624096e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,860000000,world,raybot/base_link,1.1250988209245188e-05,-6.394531874775711e-09,-2.6066944772252283,-7.584724906528879e-10,8.973434869181423e-10,-3.808229509332856e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.515184972684499e-06,6.722611049939304e-10,-0.2445872417685523,6.193321634434782e-09,4.747071983524134e-08,1.353781503129773e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,910000000,world,raybot/base_link,1.0429734583379703e-05,-6.114264929021669e-09,-2.6187214742631078,-4.820686598980917e-10,2.3121940802380407e-09,-8.609263314709187e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5525289617340178e-05,9.068444425938905e-09,-0.23857533695491215,1.405771599337883e-08,6.292659995345477e-08,1.5673087893230673e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,960000000,world,raybot/base_link,8.392885560566374e-06,-5.371033787236501e-09,-2.63069996060299,-4.287843589486598e-11,4.080003314079929e-09,4.020308779904214e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1106064463511096e-05,1.8803666721479355e-08,-0.2405912367428169,1.952822666275521e-08,7.48235854147536e-08,1.680588207926223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,10000000,world,raybot/base_link,5.003186612028216e-06,-4.109101839063898e-09,-2.6428219354704323,4.937173917015626e-10,5.973685101750666e-09,8.251027910405672e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.914807845840338e-05,2.9671414558325623e-08,-0.24367806952089655,2.2491628629551363e-08,7.458661012269445e-08,1.6852513430744876e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,60000000,world,raybot/base_link,1.7853996610994953e-07,-2.2737461849748725e-09,-2.6550839239756034,1.0831594930198236e-09,7.676789261453953e-09,1.2328370719233544e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010797664419557987,4.145357473469197e-08,-0.24569411534304642,2.423879826994733e-08,6.266862780041814e-08,1.5840860932138377e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,110000000,world,raybot/base_link,-6.041598367428936e-06,1.615406053720541e-10,-2.667279994308162,1.7189285946287506e-09,8.942997498543238e-09,1.6027183070238785e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013490931889484324,5.351841371235257e-08,-0.2430712070799838,2.6423276354345387e-08,4.1603789529386654e-08,1.4025788811057062e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,160000000,world,raybot/base_link,-1.346592615295112e-05,3.1891089594892154e-09,-2.679486803817953,2.4259965750506804e-09,9.626986216320475e-09,1.9180901404839754e-08,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015721051631382906,6.51675910416434e-08,-0.24501328118708773,2.94687826358861e-08,1.8680107156429062e-08,1.1681228520065447e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
